,id,story,query,target,target_text,clean_story,proof_state,f_comb,task_name,story_edges,edge_types,query_edge,genders,task_split
47,04184598-4034-48fe-9797-80f16b468c3d,[Dale] was busy planning a camping trip with his daughter [Charlotte]. [Dale]'s mother [Ashley] was present at the thanksgiving service.,"('Charlotte', 'Ashley')",7,grandmother,[Dale] was busy planning a camping trip with his daughter [Charlotte]. [Dale]'s mother [Ashley] was present at the thanksgiving service.,"[{('Charlotte', 'grandmother', 'Ashley'): [('Charlotte', 'father', 'Dale'), ('Dale', 'mother', 'Ashley')]}]",father-mother,task_1.2,"[(0, 1), (1, 2)]","['father', 'mother']","(0, 2)","Charlotte:female,Dale:male,Ashley:female",train
48,dbba10ef-b699-4212-90cf-97ed654ed0ed,[Ashley] is [Clarence]'s first wife [Ashley] has a son or daughter. anna daughter or son had a child. They suite a name of that child [Douglas] who is the grandson of anna.,"('Clarence', 'Douglas')",10,grandson,[Ashley] is [Clarence]'s first wife [Ashley] has a son or daughter. anna daughter or son had a child. They suite a name of that child [Douglas] who is the grandson of anna.,"[{('Clarence', 'grandson', 'Douglas'): [('Clarence', 'wife', 'Ashley'), ('Ashley', 'grandson', 'Douglas')]}]",wife-grandson,task_1.2,"[(0, 1), (1, 2)]","['wife', 'grandson']","(0, 2)","Clarence:male,Ashley:female,Douglas:male",train
49,439d821b-c365-420a-9667-b4a1cc56c741,"[George]'s son is [John]. [John] and his father always go fishing together on Sundays and have a great time together. [John]'s brother, [Douglas], brought the car over to help him.","('George', 'Douglas')",15,son,"[George]'s son is [John]. [John] and his father always go fishing together on Sundays and have a great time together. [John]'s brother, [Douglas], brought the car over to help him.","[{('George', 'son', 'Douglas'): [('George', 'son', 'John'), ('John', 'brother', 'Douglas')]}]",son-brother,task_1.2,"[(0, 1), (1, 2)]","['son', 'brother']","(0, 2)","George:male,John:male,Douglas:male",train
50,dea25817-c7ce-4a06-aca5-45474cdc5b22,"[Heidi] and her sister [Linda] both wanted to play with the same doll. [Heidi]'s mother, [Nancy], told them to share.","('Linda', 'Nancy')",6,mother,"[Heidi] and her sister [Linda] both wanted to play with the same doll. [Heidi]'s mother, [Nancy], told them to share.","[{('Linda', 'mother', 'Nancy'): [('Linda', 'sister', 'Heidi'), ('Heidi', 'mother', 'Nancy')]}]",sister-mother,task_1.2,"[(0, 1), (1, 2)]","['sister', 'mother']","(0, 2)","Linda:female,Heidi:female,Nancy:female",train
51,63c82e2b-7f88-48d2-8f7b-bb0a4eb838b6,"[Lillian] loves playing chess her son. His name is [John]. [Jerry] needed his brother, [John], to help with a problem","('Jerry', 'Lillian')",6,mother,"[Jerry] needed his brother, [John], to help with a problem [Lillian] loves playing chess her son. His name is [John].","[{('Jerry', 'mother', 'Lillian'): [('Jerry', 'brother', 'John'), ('John', 'mother', 'Lillian')]}]",brother-mother,task_1.2,"[(0, 1), (1, 2)]","['brother', 'mother']","(0, 2)","Jerry:male,John:male,Lillian:female",train
52,7003e846-30fe-4727-a12c-c2656c2f52ad,[Dennis] and his father [Nicholas] went jogging by the lake. [Dennis] has a brother who is younger than him. The brother has a sister whose name is [Mary].,"('Nicholas', 'Mary')",16,daughter,[Dennis] and his father [Nicholas] went jogging by the lake. [Dennis] has a brother who is younger than him. The brother has a sister whose name is [Mary].,"[{('Nicholas', 'daughter', 'Mary'): [('Nicholas', 'son', 'Dennis'), ('Dennis', 'sister', 'Mary')]}]",son-sister,task_1.2,"[(0, 1), (1, 2)]","['son', 'sister']","(0, 2)","Nicholas:male,Dennis:male,Mary:female",train
53,1c3a9ee6-34db-499d-ac25-70dfe7146cc0,"[Wayne] and his sister [Theresa] went to brunch today at the new diner. [Ashley]'s daughter, [Theresa], just graduated high school.","('Ashley', 'Wayne')",15,son,"[Ashley]'s daughter, [Theresa], just graduated high school. [Wayne] and his sister [Theresa] went to brunch today at the new diner.","[{('Ashley', 'son', 'Wayne'): [('Ashley', 'daughter', 'Theresa'), ('Theresa', 'brother', 'Wayne')]}]",daughter-brother,task_1.2,"[(0, 1), (1, 2)]","['daughter', 'brother']","(0, 2)","Ashley:female,Theresa:female,Wayne:male",train
54,e781b3dd-20fe-4204-946e-86f6e9f75381,[Timothy] loves to visit his grandfather [Clarence] on his farm in Virginia. [Clarence] and his wife [Ashley] always make his stay very special.,"('Ashley', 'Timothy')",10,grandson,[Timothy] loves to visit his grandfather [Clarence] on his farm in Virginia. [Clarence] and his wife [Ashley] always make his stay very special.,"[{('Ashley', 'grandson', 'Timothy'): [('Ashley', 'husband', 'Clarence'), ('Clarence', 'grandson', 'Timothy')]}]",husband-grandson,task_1.2,"[(0, 1), (1, 2)]","['husband', 'grandson']","(0, 2)","Ashley:female,Clarence:male,Timothy:male",train
55,f551a144-87c0-4eff-8787-41c539a44080,"Worker: [Heidi] looks just like her grandmother, [Ashley] did as a child. [Heidi] and her mother [Nancy] attended a play at the theater.","('Nancy', 'Ashley')",6,mother,"[Heidi] and her mother [Nancy] attended a play at the theater. Worker: [Heidi] looks just like her grandmother, [Ashley] did as a child.","[{('Nancy', 'mother', 'Ashley'): [('Nancy', 'daughter', 'Heidi'), ('Heidi', 'grandmother', 'Ashley')]}]",daughter-grandmother,task_1.2,"[(0, 1), (1, 2)]","['daughter', 'grandmother']","(0, 2)","Nancy:female,Heidi:female,Ashley:female",train
56,1babc714-45fc-43fe-b0bc-5d77e5d71d15,"[George] decided to give his son [John], for his birthday, the latest version of Apple watch. [John] has been with his wife [Andrea] since 1989.","('Andrea', 'George')",12,father-in-law,"[John] has been with his wife [Andrea] since 1989. [George] decided to give his son [John], for his birthday, the latest version of Apple watch.","[{('Andrea', 'father-in-law', 'George'): [('Andrea', 'husband', 'John'), ('John', 'father', 'George')]}]",husband-father,task_1.2,"[(0, 1), (1, 2)]","['husband', 'father']","(0, 2)","Andrea:female,John:male,George:male",train
57,ba8dc8f4-d10a-41f8-a87b-e77b5aa947e1,[Dale] invited his daughter [Belva] to dinner. [Belva]'s husband [Travis] joined her.,"('Travis', 'Dale')",12,father-in-law,[Dale] invited his daughter [Belva] to dinner. [Belva]'s husband [Travis] joined her.,"[{('Travis', 'father-in-law', 'Dale'): [('Travis', 'wife', 'Belva'), ('Belva', 'father', 'Dale')]}]",wife-father,task_1.2,"[(0, 1), (1, 2)]","['wife', 'father']","(0, 2)","Travis:male,Belva:female,Dale:male",train
58,5ced3de0-d8dc-4c0a-ac79-68363021c418,"[Jerry] and his uncle [Dale] went fishing yesterday. They caught many trout. [George] decided to take his son, [Jerry], on a ski vacation.","('George', 'Dale')",3,brother,"[George] decided to take his son, [Jerry], on a ski vacation. [Jerry] and his uncle [Dale] went fishing yesterday. They caught many trout.","[{('George', 'brother', 'Dale'): [('George', 'son', 'Jerry'), ('Jerry', 'uncle', 'Dale')]}]",son-uncle,task_1.2,"[(0, 1), (1, 2)]","['son', 'uncle']","(0, 2)","George:male,Jerry:male,Dale:male",train
59,02f0778b-b911-4924-9a03-b43c5e05b497,"[Jennifer]'s father, [Nicholas], was so proud to see her graduate. [Nicholas]'s father, [Clarence], was glad to see him so happy.","('Jennifer', 'Clarence')",2,grandfather,"[Jennifer]'s father, [Nicholas], was so proud to see her graduate. [Nicholas]'s father, [Clarence], was glad to see him so happy.","[{('Jennifer', 'grandfather', 'Clarence'): [('Jennifer', 'father', 'Nicholas'), ('Nicholas', 'father', 'Clarence')]}]",father-father,task_1.2,"[(0, 1), (1, 2)]","['father', 'father']","(0, 2)","Jennifer:female,Nicholas:male,Clarence:male",train
60,6b036f54-1997-4011-ad97-309efd923b66,[Dennis] and her sister [Mary] are planning on a short vacation. They are planning on visiting their mother [Amy] in London for Spring break.,"('Dennis', 'Amy')",6,mother,[Dennis] and her sister [Mary] are planning on a short vacation. They are planning on visiting their mother [Amy] in London for Spring break.,"[{('Dennis', 'mother', 'Amy'): [('Dennis', 'sister', 'Mary'), ('Mary', 'mother', 'Amy')]}]",sister-mother,task_1.2,"[(0, 1), (1, 2)]","['sister', 'mother']","(0, 2)","Dennis:male,Mary:female,Amy:female",train
61,64ff689f-67d1-47ef-a21d-5e80853fe5a7,[Natalia] went to brunch with her husband [Glen] and her mother [Amy].,"('Glen', 'Amy')",13,mother-in-law,[Natalia] went to brunch with her husband [Glen] and her mother [Amy].,"[{('Glen', 'mother-in-law', 'Amy'): [('Glen', 'wife', 'Natalia'), ('Natalia', 'mother', 'Amy')]}]",wife-mother,task_1.2,"[(0, 1), (1, 2)]","['wife', 'mother']","(0, 2)","Glen:male,Natalia:female,Amy:female",train
62,35e9e601-d153-44e0-8347-2d856680f176,[Jerry] was invited to his Aunt [Theresa]'s wedding next Spring. [Lillian] takes her son [Jerry] to the park every Saturday.,"('Lillian', 'Theresa')",4,sister,[Lillian] takes her son [Jerry] to the park every Saturday. [Jerry] was invited to his Aunt [Theresa]'s wedding next Spring.,"[{('Lillian', 'sister', 'Theresa'): [('Lillian', 'son', 'Jerry'), ('Jerry', 'aunt', 'Theresa')]}]",son-aunt,task_1.2,"[(0, 1), (1, 2)]","['son', 'aunt']","(0, 2)","Lillian:female,Jerry:male,Theresa:female",train
63,93300aed-b69b-4294-978a-18639d86b50c,[Jerry] and his grandfather [Clarence] like to play chess together. [Douglas] went to the wedding ceremony for his brother [Jerry].,"('Douglas', 'Clarence')",2,grandfather,[Douglas] went to the wedding ceremony for his brother [Jerry]. [Jerry] and his grandfather [Clarence] like to play chess together.,"[{('Douglas', 'grandfather', 'Clarence'): [('Douglas', 'brother', 'Jerry'), ('Jerry', 'grandfather', 'Clarence')]}]",brother-grandfather,task_1.2,"[(0, 1), (1, 2)]","['brother', 'grandfather']","(0, 2)","Douglas:male,Jerry:male,Clarence:male",train
64,fa4d3a5b-281e-40f7-b453-8607d46defce,[Douglas] went to visit his grandmother [Ashley] on Sunday and his brother [John] stayed home because he had a cold.,"('John', 'Ashley')",7,grandmother,[Douglas] went to visit his grandmother [Ashley] on Sunday and his brother [John] stayed home because he had a cold.,"[{('John', 'grandmother', 'Ashley'): [('John', 'brother', 'Douglas'), ('Douglas', 'grandmother', 'Ashley')]}]",brother-grandmother,task_1.2,"[(0, 1), (1, 2)]","['brother', 'grandmother']","(0, 2)","John:male,Douglas:male,Ashley:female",train
65,e8872113-7944-4031-8595-9ae9ba9c9afa,"[Dennis] invited his sister [Natalia] out to watch the meteor shower. [Amy] gave her son, [Dennis], blankets for them to sit on and snacks to eat while they watched the meteors.","('Amy', 'Natalia')",16,daughter,"[Dennis] invited his sister [Natalia] out to watch the meteor shower. [Amy] gave her son, [Dennis], blankets for them to sit on and snacks to eat while they watched the meteors.","[{('Amy', 'daughter', 'Natalia'): [('Amy', 'son', 'Dennis'), ('Dennis', 'sister', 'Natalia')]}]",son-sister,task_1.2,"[(0, 1), (1, 2)]","['son', 'sister']","(0, 2)","Amy:female,Dennis:male,Natalia:female",train
66,3375e934-2d39-4bbf-bed3-915bb50042ab,"[Jennifer] us the daughter of [Nicholas] 'wife. [George] has always felt ignored in his big family. His brother [Nicholas] always got all the attention of their parents, who recounted his every accomplishment to all the household.","('George', 'Jennifer')",17,niece,"[George] has always felt ignored in his big family. His brother [Nicholas] always got all the attention of their parents, who recounted his every accomplishment to all the household. [Jennifer] us the daughter of [Nicholas] 'wife.","[{('George', 'niece', 'Jennifer'): [('George', 'brother', 'Nicholas'), ('Nicholas', 'daughter', 'Jennifer')]}]",brother-daughter,task_1.2,"[(0, 1), (1, 2)]","['brother', 'daughter']","(0, 2)","George:male,Nicholas:male,Jennifer:female",train
67,6ca5868d-ffc6-4afe-bd6e-1ecea30f849b,[Nicholas] took his son [Dennis] to school this morning because he missed the bus. [Clarence] is retired and likes to ride his golf cart around the beach. His grandson [Dennis] stayed with him all summer and he loved riding in the golf cart.,"('Nicholas', 'Clarence')",5,father,[Nicholas] took his son [Dennis] to school this morning because he missed the bus. [Clarence] is retired and likes to ride his golf cart around the beach. His grandson [Dennis] stayed with him all summer and he loved riding in the golf cart.,"[{('Nicholas', 'father', 'Clarence'): [('Nicholas', 'son', 'Dennis'), ('Dennis', 'grandfather', 'Clarence')]}]",son-grandfather,task_1.2,"[(0, 1), (1, 2)]","['son', 'grandfather']","(0, 2)","Nicholas:male,Dennis:male,Clarence:male",train
68,494ff151-257a-4779-a2aa-b5fcb38cf54f,[Nicholas] was so proud of becoming a father to his new son [Dennis]. [Nicholas] was hoping he could be as good a father as his own father [Clarence] was.,"('Clarence', 'Dennis')",10,grandson,[Nicholas] was so proud of becoming a father to his new son [Dennis]. [Nicholas] was hoping he could be as good a father as his own father [Clarence] was.,"[{('Clarence', 'grandson', 'Dennis'): [('Clarence', 'son', 'Nicholas'), ('Nicholas', 'son', 'Dennis')]}]",son-son,task_1.2,"[(0, 1), (1, 2)]","['son', 'son']","(0, 2)","Clarence:male,Nicholas:male,Dennis:male",train
69,50c67a23-3f4b-4817-b3e6-5ef2722c4d36,[Lillian]'s brother [Dale] and her went to get ice cream. [June]'s father is named [Dale].,"('June', 'Lillian')",0,aunt,[June]'s father is named [Dale]. [Lillian]'s brother [Dale] and her went to get ice cream.,"[{('June', 'aunt', 'Lillian'): [('June', 'father', 'Dale'), ('Dale', 'sister', 'Lillian')]}]",father-sister,task_1.2,"[(0, 1), (1, 2)]","['father', 'sister']","(0, 2)","June:female,Dale:male,Lillian:female",train
70,03554cd8-4b96-46ce-aa12-e272c85dbe6f,"[Clarence] is a doting husband to [Ashley]. He similarly dotes on his grandson, [Jerry].","('Ashley', 'Jerry')",10,grandson,"[Clarence] is a doting husband to [Ashley]. He similarly dotes on his grandson, [Jerry].","[{('Ashley', 'grandson', 'Jerry'): [('Ashley', 'husband', 'Clarence'), ('Clarence', 'grandson', 'Jerry')]}]",husband-grandson,task_1.2,"[(0, 1), (1, 2)]","['husband', 'grandson']","(0, 2)","Ashley:female,Clarence:male,Jerry:male",train
71,6e793304-3e26-4723-a5dc-1ecd6c38b241,[George] is proud of his son. His name is [Timothy]. [George] is so proud of his son. [Jerry] is the son's name.,"('Timothy', 'Jerry')",3,brother,[George] is proud of his son. His name is [Timothy]. [George] is so proud of his son. [Jerry] is the son's name.,"[{('Timothy', 'brother', 'Jerry'): [('Timothy', 'father', 'George'), ('George', 'son', 'Jerry')]}]",father-son,task_1.2,"[(0, 1), (1, 2)]","['father', 'son']","(0, 2)","Timothy:male,George:male,Jerry:male",train
72,0e109d43-0475-439c-b99b-5a3e4b5cdbbd,"[Belva] and [June] are siblings. [Belva] went to [Dale], her father.","('June', 'Dale')",5,father,"[Belva] and [June] are siblings. [Belva] went to [Dale], her father.","[{('June', 'father', 'Dale'): [('June', 'sister', 'Belva'), ('Belva', 'father', 'Dale')]}]",sister-father,task_1.2,"[(0, 1), (1, 2)]","['sister', 'father']","(0, 2)","June:female,Belva:female,Dale:male",train
73,2d5e1fa5-366a-4c0c-a8b6-0b79117b317c,"[Amy] loves cooking for her son. His name is [Dennis]. [Dale] went with his nephew [Dennis] to the gas station, they both had to use the men's restroom.","('Amy', 'Dale')",3,brother,"[Amy] loves cooking for her son. His name is [Dennis]. [Dale] went with his nephew [Dennis] to the gas station, they both had to use the men's restroom.","[{('Amy', 'brother', 'Dale'): [('Amy', 'son', 'Dennis'), ('Dennis', 'uncle', 'Dale')]}]",son-uncle,task_1.2,"[(0, 1), (1, 2)]","['son', 'uncle']","(0, 2)","Amy:female,Dennis:male,Dale:male",train
74,7a2058f9-5a9a-45a3-ad01-e33d412ccb80,[Douglas] is husband of [April] and son of [George].,"('George', 'April')",9,daughter-in-law,[Douglas] is husband of [April] and son of [George].,"[{('George', 'daughter-in-law', 'April'): [('George', 'son', 'Douglas'), ('Douglas', 'wife', 'April')]}]",son-wife,task_1.2,"[(0, 1), (1, 2)]","['son', 'wife']","(0, 2)","George:male,Douglas:male,April:female",train
75,f6e40aab-9490-4954-8989-f3105168718f,[Clarence] drove his granddaughter [Charlotte] to school. [Charlotte]'s sister [Belva] walked to school instead.,"('Belva', 'Clarence')",2,grandfather,[Clarence] drove his granddaughter [Charlotte] to school. [Charlotte]'s sister [Belva] walked to school instead.,"[{('Belva', 'grandfather', 'Clarence'): [('Belva', 'sister', 'Charlotte'), ('Charlotte', 'grandfather', 'Clarence')]}]",sister-grandfather,task_1.2,"[(0, 1), (1, 2)]","['sister', 'grandfather']","(0, 2)","Belva:female,Charlotte:female,Clarence:male",train
76,8083e247-7298-4323-a485-9dbd78ec7533,"[Natalia] and her brother, [Dennis], were playing out in the street in front of their home. [Amy], [Dennis]'s mother, called out to them to get on the sidewalk.","('Natalia', 'Amy')",6,mother,"[Natalia] and her brother, [Dennis], were playing out in the street in front of their home. [Amy], [Dennis]'s mother, called out to them to get on the sidewalk.","[{('Natalia', 'mother', 'Amy'): [('Natalia', 'brother', 'Dennis'), ('Dennis', 'mother', 'Amy')]}]",brother-mother,task_1.2,"[(0, 1), (1, 2)]","['brother', 'mother']","(0, 2)","Natalia:female,Dennis:male,Amy:female",train
77,4afa737a-9d90-4063-a856-c2f7c1d9d119,"[Lillian] takes her son [Jerry] to the park every Saturday. [Jerry]'s grandmother, [Ashley], was sick. [Jerry] stayed by her side until she got better.","('Lillian', 'Ashley')",6,mother,"[Lillian] takes her son [Jerry] to the park every Saturday. [Jerry]'s grandmother, [Ashley], was sick. [Jerry] stayed by her side until she got better.","[{('Lillian', 'mother', 'Ashley'): [('Lillian', 'son', 'Jerry'), ('Jerry', 'grandmother', 'Ashley')]}]",son-grandmother,task_1.2,"[(0, 1), (1, 2)]","['son', 'grandmother']","(0, 2)","Lillian:female,Jerry:male,Ashley:female",train
78,988ca124-7201-4949-bd92-b25cacfbbe22,"[John] asked his father [George] if he could borrow some money. [Jerry] is happy that his brother, [John], is becoming successful.","('Jerry', 'George')",5,father,"[Jerry] is happy that his brother, [John], is becoming successful. [John] asked his father [George] if he could borrow some money.","[{('Jerry', 'father', 'George'): [('Jerry', 'brother', 'John'), ('John', 'father', 'George')]}]",brother-father,task_1.2,"[(0, 1), (1, 2)]","['brother', 'father']","(0, 2)","Jerry:male,John:male,George:male",train
